Signal,m,tau,run,N_eff,M_mean,D_local,TE_fwd
gaussian_white_noise,2,10,25,990,0.11787622404851916,2.27573493420205,0.04165563106192938
gaussian_white_noise,2,10,26,990,0.08329286164499994,2.2888460941705993,0.008106966595136988
gaussian_white_noise,2,10,27,990,0.04001009351090623,2.2622443274137845,0.0
gaussian_white_noise,2,10,28,990,0.09527346646213708,2.3055627893556356,0.015407221650070912
gaussian_white_noise,2,10,29,990,0.10689357978779146,2.3088563333555134,0.0123458226639368
gaussian_white_noise,2,10,30,990,0.0760551131963787,2.2653930227243357,0.0
gaussian_white_noise,2,10,31,990,0.07326505831169783,2.2123515199042068,0.0
gaussian_white_noise,2,10,32,990,0.05020737035587697,2.308632495836601,0.02787677772694952
gaussian_white_noise,2,10,33,990,0.09776313281668347,2.329536825610435,0.0
gaussian_white_noise,2,10,34,990,0.13076202113073254,2.2843632186902387,0.006858627781933357
gaussian_white_noise,2,10,35,990,0.052961265536316304,2.2544494860509188,0.0
gaussian_white_noise,2,10,36,990,0.0818616400357639,2.3112648693394755,0.07000064265027861
gaussian_white_noise,2,10,37,990,0.1102379044489723,2.2947823641402545,0.010087002796580258
gaussian_white_noise,2,10,38,990,0.028484048921741945,2.3093877644782785,0.018225102601935994
gaussian_white_noise,2,10,39,990,0.034885728206720756,2.3068754382421055,0.0
gaussian_white_noise,2,10,40,990,0.0749520714846259,2.3017930993769875,0.009533202550803477
gaussian_white_noise,2,10,41,990,0.049513822483071124,2.278799724073071,0.04209074401396329
gaussian_white_noise,2,10,42,990,0.07081686621328931,2.277405103378906,0.0
gaussian_white_noise,2,10,43,990,0.06319629890115053,2.277020397383157,0.003526726686008619
gaussian_white_noise,2,10,44,990,0.10813227947581439,2.286964381098831,0.04113192770615681
gaussian_white_noise,2,10,45,990,0.12570166141133754,2.2957279810231483,0.013995519622901575
gaussian_white_noise,2,10,46,990,0.054721251244237656,2.273225007991812,0.02630781082202782
gaussian_white_noise,2,10,47,990,0.029344798520135384,2.2694937317784354,0.00023605821374594882
gaussian_white_noise,2,10,48,990,0.06585755427780349,2.241234000577717,0.0
gaussian_white_noise,2,10,49,990,0.011117714280042712,2.312734489659059,0.007982016051835128
gaussian_white_noise,2,10,50,990,0.06633945185148438,2.2956991657323806,0.008567880052326338
gaussian_white_noise,2,10,51,990,0.08093661746960912,2.2748733528612846,0.011892830013758626
gaussian_white_noise,2,10,52,990,0.13590338349657038,2.2358338031903555,0.001749646933075777
gaussian_white_noise,2,10,53,990,0.067700427169334,2.3316303182663707,0.03124027406464558
gaussian_white_noise,2,10,54,990,0.08189338542709379,2.274175691680403,0.0
gaussian_white_noise,2,10,55,990,0.01618365645119013,2.2956315179953295,0.0010127766899414858
gaussian_white_noise,2,10,56,990,0.047045411585281194,2.300764963500592,0.0
gaussian_white_noise,2,10,57,990,0.10119782783501474,2.252241452962807,0.0
gaussian_white_noise,2,10,58,990,0.03506539645986706,2.263551509210139,0.0
gaussian_white_noise,2,10,59,990,0.025568872017062816,2.2857543297697815,0.0
gaussian_white_noise,2,10,60,990,0.028526488853730214,2.223094379025665,0.009458577496918252
gaussian_white_noise,2,10,61,990,0.08077112372774842,2.369312831147057,0.006939801044064442
gaussian_white_noise,2,10,62,990,0.05754680420041147,2.3102582686880666,0.0
gaussian_white_noise,2,10,63,990,0.08045711089272256,2.250076222113476,0.03435824147763267
gaussian_white_noise,2,10,64,990,0.11538581970565875,2.280910459179451,0.0
gaussian_white_noise,2,10,65,990,0.03245975396601963,2.2911592054498633,0.049052564920389674
gaussian_white_noise,2,10,66,990,0.04675632773224425,2.264956133722519,0.02575148581693032
gaussian_white_noise,2,10,67,990,0.1126281203807471,2.271845359557272,0.0
gaussian_white_noise,2,10,68,990,0.042169774675493876,2.2860791714922453,0.0038149124681217117
gaussian_white_noise,2,10,69,990,0.06816843491771785,2.2567349814869697,0.004982200929336766
gaussian_white_noise,2,10,70,990,0.02956756183518383,2.3268810372918036,0.0016695953491692173
gaussian_white_noise,2,10,71,990,0.042137258777417586,2.2903198112405003,0.0014257773311023847
gaussian_white_noise,2,10,72,990,0.08059389748903012,2.2904259185702083,0.0
gaussian_white_noise,2,10,73,990,0.02556090960244184,2.2946521907667297,0.0019646391550209863
gaussian_white_noise,2,10,74,990,0.034391132914216804,2.25955950252061,0.01976035841899204
gaussian_white_noise,2,10,75,990,0.04924178196347029,2.3108901963789386,0.014240112594539944
gaussian_white_noise,2,10,76,990,0.08465824332825989,2.287341804295268,0.0
gaussian_white_noise,2,10,77,990,0.04088323163438812,2.272113489266615,0.018102752304558933
gaussian_white_noise,2,10,78,990,0.11842875350832571,2.2810707489491127,0.0
gaussian_white_noise,2,10,79,990,0.12990523724606984,2.2681385370791975,0.0
gaussian_white_noise,2,10,80,990,0.08345988024093565,2.301351398002635,0.06191258403728517
gaussian_white_noise,2,10,81,990,0.09097593634567858,2.239292501598579,0.01575818040328736
gaussian_white_noise,2,10,82,990,0.07608345202270606,2.286124915546549,0.028374080048385597
gaussian_white_noise,2,10,83,990,0.03743988942282428,2.2994874081284427,0.011843509715621536
gaussian_white_noise,2,10,84,990,0.026430016626576958,2.2614253500425647,0.0
gaussian_white_noise,2,10,85,990,0.04223413295635314,2.275240938271642,0.005746891159581935
gaussian_white_noise,2,10,86,990,0.05247071076990739,2.294787610071605,0.02686971980389119
gaussian_white_noise,2,10,87,990,0.13919504502948232,2.3251795349068605,0.03182371205225554
gaussian_white_noise,2,10,88,990,0.06116209726516786,2.281839501556568,0.0007122694735905988
gaussian_white_noise,2,10,89,990,0.08766102556411415,2.3073239693416965,0.032822376528537145
gaussian_white_noise,2,10,90,990,0.05831779034599549,2.334549087253658,0.001607688730639989
gaussian_white_noise,2,10,91,990,0.09367952579919869,2.294822074161906,0.0
gaussian_white_noise,2,10,92,990,0.0977480425877495,2.315121824033224,0.0
gaussian_white_noise,2,10,93,990,0.02415586295356409,2.2702581667281327,0.010436184446829255
gaussian_white_noise,2,10,94,990,0.08496450317304038,2.301507389485338,0.0
gaussian_white_noise,2,10,95,990,0.018874541707225134,2.2842126270806404,0.0
gaussian_white_noise,2,10,96,990,0.03321420795242602,2.2842202684420783,0.0
gaussian_white_noise,2,10,97,990,0.05640083272822949,2.311859928554167,0.0
gaussian_white_noise,2,10,98,990,0.06368782244078286,2.2561460008199195,0.008624738012589006
gaussian_white_noise,2,10,99,990,0.03193889776664349,2.3492639936908506,0.0
gaussian_white_noise,3,1,0,998,0.07806475190799045,3.432824715831604,0.0
gaussian_white_noise,3,1,1,998,0.09641325350938246,3.5503780719479257,0.0
gaussian_white_noise,3,1,2,998,0.012505942774007295,3.5430202272541345,0.0
gaussian_white_noise,3,1,3,998,0.0830433728591844,3.4389417086093954,0.010815908453031042
gaussian_white_noise,3,1,4,998,0.07027588558677866,3.4054450517609465,0.0
gaussian_white_noise,3,1,5,998,0.07166169522225196,3.460100301410533,0.0
gaussian_white_noise,3,1,6,998,0.040649001027585285,3.395418825355774,0.0
gaussian_white_noise,3,1,7,998,0.11282916685489042,3.535805944368061,0.0
gaussian_white_noise,3,1,8,998,0.05667927985431742,3.393701583261578,0.0
gaussian_white_noise,3,1,9,998,0.04834281538362539,3.445350878274423,0.0
gaussian_white_noise,3,1,10,998,0.048552957804591124,3.4862356351288635,0.0
gaussian_white_noise,3,1,11,998,0.09086222948768974,3.450423354215398,0.03199421388342483
gaussian_white_noise,3,1,12,998,0.08324280426533637,3.4598020015780087,0.0
gaussian_white_noise,3,1,13,998,0.00873587622911387,3.474094290591185,0.0
gaussian_white_noise,3,1,14,998,0.09737850102354262,3.4943780352185803,0.0
gaussian_white_noise,3,1,15,998,0.04141647412237148,3.4435379391891168,0.0
gaussian_white_noise,3,1,16,998,0.08774574681843283,3.3967504799295636,0.002699220675945302
gaussian_white_noise,3,1,17,998,0.13176837830164345,3.3928803495577498,0.00810722878014003
gaussian_white_noise,3,1,18,998,0.08839228964441403,3.4286162300154683,0.024187810346702587
gaussian_white_noise,3,1,19,998,0.05701689462037418,3.369568301680977,0.029568407923761253
gaussian_white_noise,3,1,20,998,0.03441954801407299,3.431368319092606,0.0
gaussian_white_noise,3,1,21,998,0.04714054253625388,3.4474479171148205,0.0
gaussian_white_noise,3,1,22,998,0.04437000146043335,3.537624192526265,0.0
gaussian_white_noise,3,1,23,998,0.03365074289862502,3.4026130846313434,0.004543442874428205
gaussian_white_noise,3,1,24,998,0.07209699886102605,3.538874902666724,0.0
gaussian_white_noise,3,1,25,998,0.12786080153682722,3.4968144816372972,0.037552282689719885
gaussian_white_noise,3,1,26,998,0.08098885569152436,3.3420602702702498,0.006982649145108155
gaussian_white_noise,3,1,27,998,0.04674076117371051,3.50760763611737,0.0
gaussian_white_noise,3,1,28,998,0.09100798953082556,3.416884978119752,0.0225605859029665
gaussian_white_noise,3,1,29,998,0.12293360416237764,3.4481657229831986,0.005577952832371835
gaussian_white_noise,3,1,30,998,0.07177977483558884,3.487037997747555,0.0
gaussian_white_noise,3,1,31,998,0.07364787250479932,3.4459780581034467,0.0
gaussian_white_noise,3,1,32,998,0.05428218327636625,3.4673338143849395,0.028821792891910114
gaussian_white_noise,3,1,33,998,0.08591271656176147,3.386669304076546,0.0
gaussian_white_noise,3,1,34,998,0.12525416975572412,3.3988557280089706,0.008758795195705993
gaussian_white_noise,3,1,35,998,0.04748430129621184,3.481427946165659,0.0
gaussian_white_noise,3,1,36,998,0.07580562489663034,3.4100711866206472,0.06635082948736315
gaussian_white_noise,3,1,37,998,0.1086510749423848,3.4351345734132437,0.0
gaussian_white_noise,3,1,38,998,0.023768514852749334,3.431982487885916,0.013070905368947283
gaussian_white_noise,3,1,39,998,0.035112181016154764,3.535615372101565,0.0
gaussian_white_noise,3,1,40,998,0.08139231490662979,3.4780174063651117,0.010120382323956179
gaussian_white_noise,3,1,41,998,0.04901744242577433,3.5661424558667063,0.03729344960320624
gaussian_white_noise,3,1,42,998,0.07460712212687426,3.40573018327096,0.0
gaussian_white_noise,3,1,43,998,0.07284814867989109,3.478764436351049,0.007645223844656712
gaussian_white_noise,3,1,44,998,0.1218575160631774,3.402394408740003,0.041837367139460735
gaussian_white_noise,3,1,45,998,0.1269296523026826,3.3677554991927594,0.013866269882853555
gaussian_white_noise,3,1,46,998,0.04827174552523239,3.3447962083882077,0.027670335349180508
gaussian_white_noise,3,1,47,998,0.03516720279152352,3.3737432589058987,0.004027505046646063
gaussian_white_noise,3,1,48,998,0.06374005966762297,3.496708191154734,0.0
gaussian_white_noise,3,1,49,998,0.011878304962693598,3.499739681840723,0.013989877490421687
gaussian_white_noise,3,1,50,998,0.06710912266549407,3.504641738740218,0.005546928492806913
gaussian_white_noise,3,1,51,998,0.07755152942880361,3.4051605687956066,0.008893485080093022
gaussian_white_noise,3,1,52,998,0.13240945721771968,3.384783713542975,0.010734235090364752
gaussian_white_noise,3,1,53,998,0.06669048528193322,3.4714354645585748,0.023639009890853657
gaussian_white_noise,3,1,54,998,0.08483300081999001,3.4765374367425292,0.0
gaussian_white_noise,3,1,55,998,0.01581617213158193,3.422018780620694,0.0
gaussian_white_noise,3,1,56,998,0.04864322110448516,3.4679393840644797,0.0
gaussian_white_noise,3,1,57,998,0.10969761411169188,3.4208198253112805,0.0
gaussian_white_noise,3,1,58,998,0.04218795504961914,3.4357437834351825,0.0
gaussian_white_noise,3,1,59,998,0.021725652890912883,3.482248651964237,0.0
gaussian_white_noise,3,1,60,998,0.021707914166594122,3.5162670091613757,0.010664552113874404
gaussian_white_noise,3,1,61,998,0.0732627856993684,3.470470922890316,0.0
gaussian_white_noise,3,1,62,998,0.0568861378159502,3.466156930685195,0.0
gaussian_white_noise,3,1,63,998,0.08334182516203903,3.4058646649537905,0.0361649819488048
gaussian_white_noise,3,1,64,998,0.09995277332109342,3.4221702915264576,0.0
gaussian_white_noise,3,1,65,998,0.026009069642122462,3.4580065738416503,0.04710841065085214
gaussian_white_noise,3,1,66,998,0.04790446565609319,3.4041662901864904,0.01846351227579701
gaussian_white_noise,3,1,67,998,0.10644852158755569,3.435141379276831,0.0
gaussian_white_noise,3,1,68,998,0.056615523181517524,3.5070938281497885,0.0027221777329122787
gaussian_white_noise,3,1,69,998,0.06569439203028526,3.368684325993196,0.012570132003223211
gaussian_white_noise,3,1,70,998,0.032694318889813445,3.4368590365182516,0.008410151882632277
gaussian_white_noise,3,1,71,998,0.04078210516188996,3.40003277297627,0.01009798428992692
gaussian_white_noise,3,1,72,998,0.07559344779439581,3.4455223862010147,0.0
gaussian_white_noise,3,1,73,998,0.030556044458526443,3.477138823200814,0.004989332888550191
gaussian_white_noise,3,1,74,998,0.03716680465819344,3.4435704971223555,0.016544507918545115
gaussian_white_noise,3,1,75,998,0.055401551700724916,3.4419872719641837,0.015279038661820454
gaussian_white_noise,3,1,76,998,0.08038053068229178,3.4392084692427582,0.0
gaussian_white_noise,3,1,77,998,0.03370284773388832,3.5044361181953514,0.01782405551931676
gaussian_white_noise,3,1,78,998,0.11398165117964254,3.5078007420100272,0.0
gaussian_white_noise,3,1,79,998,0.1290521620006162,3.4447808255276064,0.0
gaussian_white_noise,3,1,80,998,0.07906301238498248,3.395496839228314,0.056631144383303855
gaussian_white_noise,3,1,81,998,0.08842814049366154,3.4487247783300736,0.013449753611880055
gaussian_white_noise,3,1,82,998,0.08089900888431867,3.465182176028048,0.02972914029954188
gaussian_white_noise,3,1,83,998,0.03229838066410107,3.4319952521145196,0.00677066351859823
gaussian_white_noise,3,1,84,998,0.02779062547738409,3.534331071055776,0.0
gaussian_white_noise,3,1,85,998,0.03894386424099583,3.4500960016163975,0.005278680075012421
gaussian_white_noise,3,1,86,998,0.05682727999934212,3.4223270292180676,0.02255923228840029
gaussian_white_noise,3,1,87,998,0.12731476103161654,3.426218426570546,0.023851125386270322
gaussian_white_noise,3,1,88,998,0.06452467698682618,3.436401863235389,0.0
gaussian_white_noise,3,1,89,998,0.08373442301578482,3.3891920261078154,0.030130180529058137
gaussian_white_noise,3,1,90,998,0.06346031862621615,3.423791627669745,0.005652615316738885
gaussian_white_noise,3,1,91,998,0.09233232907817523,3.380702485996688,0.0
gaussian_white_noise,3,1,92,998,0.08634674397768993,3.405181755909786,0.0
gaussian_white_noise,3,1,93,998,0.020791123931207522,3.4968219400808,0.01245267936824268
gaussian_white_noise,3,1,94,998,0.0796293306797784,3.4683683044006988,0.0
gaussian_white_noise,3,1,95,998,0.010676994064605871,3.4232025262669743,0.0
gaussian_white_noise,3,1,96,998,0.04475692845499335,3.452717779221182,0.0
gaussian_white_noise,3,1,97,998,0.04739980834408275,3.492732872121895,0.0
gaussian_white_noise,3,1,98,998,0.05768051140787911,3.4140194982023004,0.0024308995644979348
gaussian_white_noise,3,1,99,998,0.0352338028689303,3.4815658574950454,0.0
gaussian_white_noise,3,5,0,990,0.08435216926630318,3.458646643184061,0.0
gaussian_white_noise,3,5,1,990,0.09759160341992512,3.4550395522091764,0.0
gaussian_white_noise,3,5,2,990,0.010746164972647243,3.5342611304699703,0.0
gaussian_white_noise,3,5,3,990,0.0796581057221486,3.540510369455704,0.003735345469381368
gaussian_white_noise,3,5,4,990,0.06644953732584202,3.48705491240613,0.0
gaussian_white_noise,3,5,5,990,0.07441164041910842,3.422594533927987,0.0
gaussian_white_noise,3,5,6,990,0.03755367619450478,3.4227071226575685,0.0
gaussian_white_noise,3,5,7,990,0.10892459799340504,3.386786819242532,0.0
gaussian_white_noise,3,5,8,990,0.050267310393890874,3.5117660162590045,0.0
gaussian_white_noise,3,5,9,990,0.048305082410224465,3.46717416701123,0.0
gaussian_white_noise,3,5,10,990,0.05069942438677888,3.392106413124898,0.0
gaussian_white_noise,3,5,11,990,0.09072214917402377,3.448478469570171,0.03680003391077591
gaussian_white_noise,3,5,12,990,0.07623441873255032,3.5063065476764907,0.0
gaussian_white_noise,3,5,13,990,0.01369973135956748,3.465443578337939,0.0
gaussian_white_noise,3,5,14,990,0.09553400380805321,3.4191332188391796,0.0
gaussian_white_noise,3,5,15,990,0.037186667970117604,3.417048539816643,0.0
gaussian_white_noise,3,5,16,990,0.09736898289208185,3.438172377345599,0.004396992471630501
gaussian_white_noise,3,5,17,990,0.1375449656124461,3.4119041557714924,0.003172905571329654
gaussian_white_noise,3,5,18,990,0.09166327824438447,3.5051733580621485,0.024162238314578754
gaussian_white_noise,3,5,19,990,0.05409555885395534,3.459580825161553,0.028195633484489946
gaussian_white_noise,3,5,20,990,0.036628649807873614,3.414952398312953,0.0
gaussian_white_noise,3,5,21,990,0.0513466812607577,3.513810810650737,0.0
gaussian_white_noise,3,5,22,990,0.04721326608568166,3.401262839186033,0.0
gaussian_white_noise,3,5,23,990,0.03647160414642148,3.4169037186091225,0.0
gaussian_white_noise,3,5,24,990,0.07661323441835943,3.4738256229106232,0.0
gaussian_white_noise,3,5,25,990,0.11787622404851916,3.475660983494727,0.04165563106192938
gaussian_white_noise,3,5,26,990,0.08329286164499994,3.450451753371277,0.008106966595136988
gaussian_white_noise,3,5,27,990,0.04001009351090623,3.4550656293379953,0.0
gaussian_white_noise,3,5,28,990,0.09527346646213708,3.4142029464587007,0.015407221650070912
gaussian_white_noise,3,5,29,990,0.10689357978779146,3.4506754145221676,0.0123458226639368
gaussian_white_noise,3,5,30,990,0.0760551131963787,3.4192778049343797,0.0
gaussian_white_noise,3,5,31,990,0.07326505831169783,3.4363010118931436,0.0
gaussian_white_noise,3,5,32,990,0.05020737035587697,3.445260415147874,0.02787677772694952
gaussian_white_noise,3,5,33,990,0.09776313281668347,3.413933485339667,0.0
gaussian_white_noise,3,5,34,990,0.13076202113073254,3.4372854147037555,0.006858627781933357
gaussian_white_noise,3,5,35,990,0.052961265536316304,3.416029345872733,0.0
gaussian_white_noise,3,5,36,990,0.0818616400357639,3.4435887433522665,0.07000064265027861
gaussian_white_noise,3,5,37,990,0.1102379044489723,3.426728802966051,0.010087002796580258
gaussian_white_noise,3,5,38,990,0.028484048921741945,3.461914956915286,0.018225102601935994
gaussian_white_noise,3,5,39,990,0.034885728206720756,3.3946311043789117,0.0
